STATEFP20,COUNTYFP20,TRACTCE20,BLOCKCE20,GEOID20,NAME20,MTFCC20,UR20,UACE20,UATYPE20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20
"42","101","033500","2018","421010335002018",Block 2018,G5040,R,,,S,16112,0,"+40.0549100","-075.0583251"
"42","101","031401","1009","421010314011009",Block 1009,G5040,R,,,S,11315,0,"+40.0453177","-075.0692291"
"42","101","031401","3009","421010314013009",Block 3009,G5040,R,,,S,12799,0,"+40.0474489","-075.0661682"
"42","101","020500","2023","421010205002023",Block 2023,G5040,R,,,S,10059,0,"+40.0174992","-075.1557777"
"42","101","028000","4009","421010280004009",Block 4009,G5040,R,,,S,8117,0,"+40.0226052","-075.1513487"
"42","101","020400","2007","421010204002007",Block 2007,G5040,R,,,S,8360,0,"+40.0191924","-075.1503511"
"42","101","020400","2013","421010204002013",Block 2013,G5040,R,,,S,10336,0,"+40.0179821","-075.1506438"
"42","101","020102","4004","421010201024004",Block 4004,G5040,R,,,S,11540,0,"+40.0120510","-075.1543379"
"42","101","020300","2003","421010203002003",Block 2003,G5040,R,,,S,17396,0,"+40.0164097","-075.1484302"
"42","101","028200","2003","421010282002003",Block 2003,G5040,R,,,S,11812,0,"+40.0341606","-075.1431339"
"42","101","031102","3005","421010311023005",Block 3005,G5040,R,,,S,12466,0,"+40.0348578","-075.0845593"
"42","101","030200","3000","421010302003000",Block 3000,G5040,R,,,S,9896,0,"+40.0288303","-075.0867549"
"42","101","030200","3004","421010302003004",Block 3004,G5040,R,,,S,1724,0,"+40.0281978","-075.0851443"
"42","101","032100","3013","421010321003013",Block 3013,G5040,R,,,S,12381,0,"+40.0176061","-075.0636641"
"42","101","032100","3007","421010321003007",Block 3007,G5040,R,,,S,11768,0,"+40.0194283","-075.0602655"
"42","101","032100","1013","421010321001013",Block 1013,G5040,R,,,S,7900,0,"+40.0142815","-075.0610009"
"42","101","029400","1004","421010294001004",Block 1004,G5040,R,,,S,6855,0,"+40.0118223","-075.0820737"
"42","101","038000","1002","421010380001002",Block 1002,G5040,R,,,S,15698,0,"+40.0069012","-075.0795381"
"42","101","017800","3014","421010178003014",Block 3014,G5040,R,,,S,5099,0,"+39.9903121","-075.1147717"
"42","101","017900","4007","421010179004007",Block 4007,G5040,R,,,S,7782,0,"+39.9899712","-075.1126812"
"42","101","017900","2000","421010179002000",Block 2000,G5040,R,,,S,14843,0,"+39.9892232","-075.1087557"
"42","101","014000","3001","421010140003001",Block 3001,G5040,R,,,S,9507,0,"+39.9753418","-075.1599645"
"42","101","029300","1001","421010293001001",Block 1001,G5040,R,,,S,114267,1032,"+40.0172569","-075.0952614"
"42","101","039001","2004","421010390012004",Block 2004,G5040,R,,,S,5316,0,"+40.0352211","-075.0900847"
"42","101","029200","2022","421010292002022",Block 2022,G5040,R,,,S,22180,0,"+40.0236686","-075.0945133"
"42","101","031102","2004","421010311022004",Block 2004,G5040,R,,,S,12884,0,"+40.0343375","-075.0859581"
"42","101","028000","3014","421010280003014",Block 3014,G5040,R,,,S,3432,0,"+40.0268317","-075.1513767"
"42","101","028100","3009","421010281003009",Block 3009,G5040,R,,,S,2252,0,"+40.0248721","-075.1491193"
"42","101","020500","2012","421010205002012",Block 2012,G5040,R,,,S,11154,0,"+40.0199451","-075.1598582"
"42","101","020400","1006","421010204001006",Block 1006,G5040,R,,,S,3300,0,"+40.0208604","-075.1568515"
"42","101","020500","2028","421010205002028",Block 2028,G5040,R,,,S,37364,0,"+40.0157192","-075.1558829"
"42","101","017800","1013","421010178001013",Block 1013,G5040,R,,,S,4125,0,"+39.9893560","-075.1163341"
"42","101","017800","2006","421010178002006",Block 2006,G5040,R,,,S,7933,0,"+39.9941381","-075.1128500"
"42","101","018801","3001","421010188013001",Block 3001,G5040,R,,,S,10979,0,"+39.9972804","-075.1100989"
"42","101","034400","2009","421010344002009",Block 2009,G5040,R,,,S,10487,0,"+40.0854580","-075.0555377"
"42","101","034400","1003","421010344001003",Block 1003,G5040,R,,,S,24392,0,"+40.0869975","-075.0482399"
"42","101","033702","4000","421010337024000",Block 4000,G5040,R,,,S,12825,0,"+40.0710166","-075.0543463"
"42","101","033600","4000","421010336004000",Block 4000,G5040,R,,,S,14032,0,"+40.0643979","-075.0549496"
"42","101","033701","1003","421010337011003",Block 1003,G5040,R,,,S,76295,0,"+40.0708570","-075.0481478"
"42","101","034502","3003","421010345023003",Block 3003,G5040,R,,,S,97835,0,"+40.0816793","-075.0399626"
"42","101","035500","2006","421010355002006",Block 2006,G5040,R,,,S,18587,0,"+40.0851199","-075.0335381"
"42","101","028100","1004","421010281001004",Block 1004,G5040,R,,,S,24708,0,"+40.0345422","-075.1500059"
"42","101","028000","3004","421010280003004",Block 3004,G5040,R,,,S,5924,0,"+40.0279847","-075.1525808"
"42","101","017800","4015","421010178004015",Block 4015,G5040,R,,,S,5495,0,"+39.9898323","-075.1217518"
"42","101","017800","1007","421010178001007",Block 1007,G5040,R,,,S,3796,0,"+39.9889086","-075.1190731"
"42","101","017800","1021","421010178001021",Block 1021,G5040,R,,,S,6203,0,"+39.9879859","-075.1190928"
"42","101","037800","8005","421010378008005",Block 8005,G5040,R,,,S,2075,0,"+39.9764457","-075.1146777"
"42","101","037800","1004","421010378001004",Block 1004,G5040,R,,,S,0,210126,"+39.9683638","-075.1168677"
"42","101","028700","1005","421010287001005",Block 1005,G5040,R,,,S,3152,0,"+40.0235334","-075.1346277"
"42","101","039002","4009","421010390024009",Block 4009,G5040,R,,,S,18648,0,"+40.0277606","-075.0975212"
"42","101","019100","3003","421010191003003",Block 3003,G5040,R,,,S,9584,0,"+40.0119571","-075.1049543"
"42","101","031401","2006","421010314012006",Block 2006,G5040,R,,,S,12945,0,"+40.0418187","-075.0653989"
"42","101","031401","3007","421010314013007",Block 3007,G5040,R,,,S,7081,0,"+40.0469590","-075.0645470"
"42","101","031402","3012","421010314023012",Block 3012,G5040,R,,,S,17646,0,"+40.0432564","-075.0612390"
"42","101","031502","1016","421010315021016",Block 1016,G5040,R,,,S,13960,0,"+40.0379159","-075.0584614"
"42","101","019200","1005","421010192001005",Block 1005,G5040,R,,,S,12204,0,"+40.0009470","-075.1134225"
"42","101","017702","3002","421010177023002",Block 3002,G5040,R,,,S,2939,0,"+39.9986885","-075.1202695"
"42","101","017800","4005","421010178004005",Block 4005,G5040,R,,,S,3495,0,"+39.9926454","-075.1198198"
"42","101","019200","2005","421010192002005",Block 2005,G5040,R,,,S,11104,0,"+39.9989083","-075.1138653"
"42","101","035800","3010","421010358003010",Block 3010,G5040,R,,,S,135169,0,"+40.1190461","-075.0306653"
"42","101","035602","1000","421010356021000",Block 1000,G5040,R,,,S,56959,0,"+40.1073705","-075.0523956"
"42","101","034400","4008","421010344004008",Block 4008,G5040,R,,,S,21980,0,"+40.0925417","-075.0568178"
"42","101","008702","3004","421010087023004",Block 3004,G5040,R,,,S,6228,0,"+39.9516050","-075.2086602"
"42","101","008802","3002","421010088023002",Block 3002,G5040,R,,,S,17028,0,"+39.9514854","-075.2042154"
"42","101","009100","3006","421010091003006",Block 3006,G5040,R,,,S,2606,0,"+39.9611360","-075.2006783"
"42","101","008802","1005","421010088021005",Block 1005,G5040,R,,,S,1123,0,"+39.9483623","-075.2055017"
"42","101","007400","2007","421010074002007",Block 2007,G5040,R,,,S,31582,0,"+39.9420554","-075.2103782"
"42","101","039100","1005","421010391001005",Block 1005,G5040,R,,,S,99067,0,"+39.9351262","-075.2128715"
"42","101","006200","3001","421010062003001",Block 3001,G5040,R,,,S,11461,0,"+39.9185456","-075.2339800"
"42","101","006000","3000","421010060003000",Block 3000,G5040,R,,,S,10961,0,"+39.9152577","-075.2355993"
"42","101","025400","4001","421010254004001",Block 4001,G5040,R,,,S,16659,0,"+40.0639031","-075.1772992"
"42","101","025900","1006","421010259001006",Block 1006,G5040,R,,,S,26843,0,"+40.0806418","-075.1712554"
"42","101","008500","3001","421010085003001",Block 3001,G5040,R,,,S,11449,0,"+39.9553915","-075.2248239"
"42","101","008000","4011","421010080004011",Block 4011,G5040,R,,,S,13192,0,"+39.9504343","-075.2298169"
"42","101","008500","3005","421010085003005",Block 3005,G5040,R,,,S,4736,0,"+39.9542464","-075.2247245"
"42","101","007200","6005","421010072006005",Block 6005,G5040,R,,,S,8428,0,"+39.9446771","-075.2350850"
"42","101","007200","3005","421010072003005",Block 3005,G5040,R,,,S,5399,0,"+39.9429039","-075.2324507"
"42","101","007102","5005","421010071025005",Block 5005,G5040,R,,,S,13581,0,"+39.9397833","-075.2320443"
"42","101","002900","1002","421010029001002",Block 1002,G5040,R,,,S,4963,0,"+39.9294843","-075.1655103"
"42","101","002300","2003","421010023002003",Block 2003,G5040,R,,,S,4667,0,"+39.9350855","-075.1597145"
"42","101","002802","3009","421010028023009",Block 3009,G5040,R,,,S,5678,0,"+39.9308899","-075.1604232"
"42","101","038800","3004","421010388003004",Block 3004,G5040,R,,,S,12024,0,"+40.0561352","-075.1936441"
"42","101","025900","2000","421010259002000",Block 2000,G5040,R,,,S,12456,0,"+40.0791183","-075.1751140"
"42","101","025900","2003","421010259002003",Block 2003,G5040,R,,,S,10923,0,"+40.0772148","-075.1746191"
"42","101","025500","2001","421010255002001",Block 2001,G5040,R,,,S,24305,0,"+40.0667350","-075.1830737"
"42","101","026100","1011","421010261001011",Block 1011,G5040,R,,,S,9044,0,"+40.0704701","-075.1770397"
"42","101","010900","1001","421010109001001",Block 1001,G5040,R,,,S,10682,0,"+39.9658633","-075.1898439"
"42","101","009000","2009","421010090002009",Block 2009,G5040,R,,,S,10288,0,"+39.9618858","-075.1904596"
"42","101","009000","2011","421010090002011",Block 2011,G5040,R,,,S,7606,0,"+39.9621856","-075.1877445"
"42","101","008701","3010","421010087013010",Block 3010,G5040,R,,,S,9059,0,"+39.9545170","-075.2105800"
"42","101","002900","2003","421010029002003",Block 2003,G5040,R,,,S,8100,0,"+39.9310000","-075.1678459"
"42","101","003001","2007","421010030012007",Block 2007,G5040,R,,,S,6545,0,"+39.9276815","-075.1709934"
"42","101","002900","1016","421010029001016",Block 1016,G5040,R,,,S,7847,0,"+39.9262135","-075.1688660"
"42","101","002802","2010","421010028022010",Block 2010,G5040,R,,,S,522,0,"+39.9266767","-075.1671189"
"42","101","002900","3014","421010029003014",Block 3014,G5040,R,,,S,6900,0,"+39.9320754","-075.1661259"
"42","101","008400","2004","421010084002004",Block 2004,G5040,R,,,S,8198,0,"+39.9575743","-075.2352566"
"42","101","008500","7016","421010085007016",Block 7016,G5040,R,,,S,15912,0,"+39.9586947","-075.2301219"
"42","101","008500","5004","421010085005004",Block 5004,G5040,R,,,S,10458,0,"+39.9558696","-075.2286860"
"42","101","008101","1004","421010081011004",Block 1004,G5040,R,,,S,15252,0,"+39.9486836","-075.2343748"
"42","101","008102","2000","421010081022000",Block 2000,G5040,R,,,S,10237,0,"+39.9502267","-075.2311480"
"42","101","013701","1005","421010137011005",Block 1005,G5040,R,,,S,21146,0,"+39.9787882","-075.1866697"
"42","101","010800","2012","421010108002012",Block 2012,G5040,R,,,S,7776,0,"+39.9643845","-075.1968479"
"42","101","010900","3008","421010109003008",Block 3008,G5040,R,,,S,8043,0,"+39.9646977","-075.1939466"
"42","101","023700","1018","421010237001018",Block 1018,G5040,R,,,S,23325,0,"+40.0511181","-075.1864249"
"42","101","023700","3015","421010237003015",Block 3015,G5040,R,,,S,28677,0,"+40.0447868","-075.1920119"
"42","101","023700","1019","421010237001019",Block 1019,G5040,R,,,S,22021,0,"+40.0504057","-075.1855644"
"42","101","023600","1019","421010236001019",Block 1019,G5040,R,,,S,34571,0,"+40.0368154","-075.1924030"
"42","101","025800","1000","421010258001000",Block 1000,G5040,R,,,S,14911,0,"+40.0783166","-075.1814236"
"42","101","010500","2003","421010105002003",Block 2003,G5040,R,,,S,5226,0,"+39.9671167","-075.2138250"
"42","101","010500","2030","421010105002030",Block 2030,G5040,R,,,S,106969,0,"+39.9606535","-075.2150344"
"42","101","002400","3014","421010024003014",Block 3014,G5040,R,,,S,4972,0,"+39.9380124","-075.1604416"
"42","101","006400","2007","421010064002007",Block 2007,G5040,R,,,S,10118,0,"+39.9266706","-075.2420346"
"42","101","006400","3018","421010064003018",Block 3018,G5040,R,,,S,7868,0,"+39.9243398","-075.2396266"
"42","101","006400","3010","421010064003010",Block 3010,G5040,R,,,S,13358,0,"+39.9255944","-075.2378420"
"42","101","023700","1002","421010237001002",Block 1002,G5040,R,,,S,59141,0,"+40.0528114","-075.1911670"
"42","101","025500","2013","421010255002013",Block 2013,G5040,R,,,S,11274,0,"+40.0625729","-075.1834795"
"42","101","023700","1009","421010237001009",Block 1009,G5040,R,,,S,32712,0,"+40.0489031","-075.1918505"
"42","101","015101","1008","421010151011008",Block 1008,G5040,R,,,S,8655,0,"+39.9850360","-075.1874285"
"42","101","014900","6010","421010149006010",Block 6010,G5040,R,,,S,5471,0,"+39.9828725","-075.1857917"
"42","101","001101","4004","421010011014004",Block 4004,G5040,R,,,S,2380,0,"+39.9458769","-075.1621837"
"42","101","001101","2009","421010011012009",Block 2009,G5040,R,,,S,5772,0,"+39.9433204","-075.1607391"
"42","101","023100","1009","421010231001009",Block 1009,G5040,R,,,S,37430,0,"+40.0681539","-075.2055771"
"42","101","025700","2007","421010257002007",Block 2007,G5040,R,,,S,20979,0,"+40.0697085","-075.1987976"
"42","101","010200","1005","421010102001005",Block 1005,G5040,R,,,S,7285,0,"+39.9688385","-075.2346547"
"42","101","009400","4002","421010094004002",Block 4002,G5040,R,,,S,7265,0,"+39.9656450","-075.2354300"
"42","101","000806","2002","421010008062002",Block 2002,G5040,R,,,S,6944,0,"+39.9482836","-075.1670321"
"42","101","000600","1007","421010006001007",Block 1007,G5040,R,,,S,7535,0,"+39.9495214","-075.1625420"
"42","101","001204","1006","421010012041006",Block 1006,G5040,R,,,S,10937,0,"+39.9473236","-075.1704737"
"42","101","001400","3003","421010014003003",Block 3003,G5040,R,,,S,6761,0,"+39.9441241","-075.1711701"
"42","101","022000","1004","421010220001004",Block 1004,G5040,R,,,S,237451,0,"+40.0646689","-075.2428770"
"42","101","021500","1000","421010215001000",Block 1000,G5040,R,,,S,38485,0,"+40.0409284","-075.2259125"
"42","101","021700","1001","421010217001001",Block 1001,G5040,R,,,S,23447,0,"+40.0474579","-075.2216439"
"42","101","015200","1002","421010152001002",Block 1002,G5040,R,,,S,9814,0,"+39.9867813","-075.1662556"
"42","101","016701","2007","421010167012007",Block 2007,G5040,R,,,S,6664,0,"+39.9910425","-075.1625639"
"42","101","016701","3007","421010167013007",Block 3007,G5040,R,,,S,6767,0,"+39.9880018","-075.1632259"
"42","101","980002","1081","421019800021081",Block 1081,G5040,R,,,S,50058,0,"+39.9772114","-075.2078807"
"42","101","012501","4002","421010125014002",Block 4002,G5040,R,,,S,22867,0,"+39.9591627","-075.1646585"
"42","101","037600","3020","421010376003020",Block 3020,G5040,R,,,S,5499,0,"+39.9585545","-075.1611130"
"42","101","000200","3016","421010002003016",Block 3016,G5040,R,,,S,1702,0,"+39.9562453","-075.1613473"
"42","101","001900","2003","421010019002003",Block 2003,G5040,R,,,S,9243,0,"+39.9410939","-075.1768554"
"42","101","001900","2006","421010019002006",Block 2006,G5040,R,,,S,7236,0,"+39.9403898","-075.1752157"
"42","101","002100","2007","421010021002007",Block 2007,G5040,R,,,S,4108,0,"+39.9366943","-075.1770979"
"42","101","002100","2010","421010021002010",Block 2010,G5040,R,,,S,4542,0,"+39.9373893","-075.1747769"
"42","101","012502","5010","421010125025010",Block 5010,G5040,R,,,S,2249,0,"+39.9589186","-075.1695780"
"42","101","012501","1003","421010125011003",Block 1003,G5040,R,,,S,2308,0,"+39.9587175","-075.1679762"
"42","101","000300","3017","421010003003017",Block 3017,G5040,R,,,S,5831,0,"+39.9552142","-075.1674332"
"42","101","000701","1000","421010007011000",Block 1000,G5040,R,,,S,7821,0,"+39.9513077","-075.1696075"
"42","101","021600","2003","421010216002003",Block 2003,G5040,R,,,S,351008,0,"+40.0413785","-075.2351645"
"42","101","980100","1007","421019801001007",Block 1007,G5040,R,,,S,106200,7356,"+40.0702909","-075.2221381"
"42","101","038700","1003","421010387001003",Block 1003,G5040,R,,,S,60094,0,"+40.0833932","-075.2085376"
"42","101","980100","1055","421019801001055",Block 1055,G5040,R,,,S,274918,0,"+40.0228064","-075.2008604"
"42","101","003901","2009","421010039012009",Block 2009,G5040,R,,,S,7681,0,"+39.9213146","-075.1707619"
"42","101","004002","3009","421010040023009",Block 3009,G5040,R,,,S,12971,0,"+39.9172529","-075.1695743"
"42","101","004001","2007","421010040012007",Block 2007,G5040,R,,,S,5802,0,"+39.9219435","-075.1656365"
"42","101","004002","4012","421010040024012",Block 4012,G5040,R,,,S,6642,0,"+39.9195838","-075.1672364"
"42","101","038500","1010","421010385001010",Block 1010,G5040,R,,,S,73311,0,"+40.0738720","-075.2112169"
"42","101","020702","1008","421010207021008",Block 1008,G5040,R,,,S,56216,0,"+40.0125547","-075.2049682"
"42","101","021700","1003","421010217001003",Block 1003,G5040,R,,,S,33988,0,"+40.0496646","-075.2278556"
"42","101","021600","1005","421010216001005",Block 1005,G5040,R,,,S,14793,0,"+40.0405815","-075.2322167"
"42","101","007200","6001","421010072006001",Block 6001,G5040,R,,,S,31977,0,"+39.9456268","-075.2384332"
"42","101","011900","1011","421010119001011",Block 1011,G5040,R,,,S,5278,0,"+39.9823944","-075.2301256"
"42","101","011200","3002","421010112003002",Block 3002,G5040,R,,,S,10328,0,"+39.9727242","-075.2341944"
"42","101","011300","2000","421010113002000",Block 2000,G5040,R,,,S,6436,0,"+39.9792855","-075.2318258"
"42","101","011200","7003","421010112007003",Block 7003,G5040,R,,,S,7358,0,"+39.9744226","-075.2320927"
"42","101","011900","3007","421010119003007",Block 3007,G5040,R,,,S,9674,0,"+39.9810509","-075.2269314"
"42","101","011100","2002","421010111002002",Block 2002,G5040,R,,,S,3904,0,"+39.9770690","-075.2281334"
"42","101","011100","3000","421010111003000",Block 3000,G5040,R,,,S,16981,0,"+39.9769335","-075.2253503"
"42","101","011200","4006","421010112004006",Block 4006,G5040,R,,,S,26162,0,"+39.9710070","-075.2367189"
"42","101","017300","1009","421010173001009",Block 1009,G5040,R,,,S,9279,0,"+39.9977016","-075.1651354"
"42","101","017300","3025","421010173003025",Block 3025,G5040,R,,,S,6953,0,"+39.9959154","-075.1626082"
"42","101","017000","1014","421010170001014",Block 1014,G5040,R,,,S,3343,0,"+40.0063443","-075.1843591"
"42","101","014400","3011","421010144003011",Block 3011,G5040,R,,,S,4349,0,"+39.9723621","-075.1349480"
"42","101","000500","4000","421010005004000",Block 4000,G5040,R,,,S,5903,0,"+39.9525551","-075.1519832"
"42","101","035601","2007","421010356012007",Block 2007,G5040,R,,,S,43793,0,"+40.1002465","-075.0405795"
"42","101","001900","1002","421010019001002",Block 1002,G5040,R,,,S,11909,0,"+39.9413096","-075.1733982"
"42","101","980904","1000","421019809041000",Block 1000,G5040,R,,,S,10826,0,"+39.9286566","-075.1965529"
"42","101","989300","1001","421019893001001",Block 1001,G5040,R,,,S,316959,0,"+40.0165241","-075.1222790"
"42","101","004201","4015","421010042014015",Block 4015,G5040,R,,,S,6726,0,"+39.9226107","-075.1542167"
"42","101","037600","3035","421010376003035",Block 3035,G5040,R,,,S,2405,0,"+39.9572255","-075.1562927"
"42","101","004201","4008","421010042014008",Block 4008,G5040,R,,,S,5303,0,"+39.9229981","-075.1541273"
"42","101","018400","2021","421010184002021",Block 2021,G5040,R,,,S,4747,0,"+40.0006860","-075.0662485"
"42","101","980901","6005","421019809016005",Block 6005,G5040,R,,,S,11342,0,"+39.8972814","-075.2377661"
"42","101","018002","3010","421010180023010",Block 3010,G5040,R,,,S,2791,0,"+39.9838649","-075.1084552"
"42","101","018002","3003","421010180023003",Block 3003,G5040,R,,,S,2924,0,"+39.9850183","-075.1072603"
"42","101","018002","4004","421010180024004",Block 4004,G5040,R,,,S,3629,0,"+39.9812661","-075.1088490"
"42","101","018002","3013","421010180023013",Block 3013,G5040,R,,,S,8705,0,"+39.9836605","-075.1067501"
"42","101","018002","4013","421010180024013",Block 4013,G5040,R,,,S,6001,0,"+39.9809592","-075.1073149"
"42","101","018002","1007","421010180021007",Block 1007,G5040,R,,,S,8230,0,"+39.9852966","-075.1047092"
"42","101","018002","2010","421010180022010",Block 2010,G5040,R,,,S,6883,0,"+39.9823372","-075.1055717"
"42","101","037800","5025","421010378005025",Block 5025,G5040,R,,,S,14282,0,"+39.9820546","-075.1019963"
"42","101","037900","4001","421010379004001",Block 4001,G5040,R,,,S,5349,0,"+39.9855295","-075.1009994"
